"weekly","doc_category","doc_source_type","country","term_category","term","count"
"2018-01-29 00:00:00-03","Tic","News","Bahrein","Dispositivos Móveis","Smartphone","1"
"2018-01-29 00:00:00-03","Tic","News","Bangladesh","Dispositivos Móveis","Smartphone","1"
"2018-01-29 00:00:00-03","Tic","News","Belarus","Dispositivos Móveis","Smartphone","1"
"2018-01-29 00:00:00-03","Tic","News","Bermudas","Dispositivos Móveis","Smartphone","1"
"2018-01-29 00:00:00-03","Tic","News","Brasil","Dispositivos Móveis","Smartphone","7"
"2018-01-29 00:00:00-03","Tic","News","Catar","Dispositivos Móveis","Smartphone","1"
"2018-01-29 00:00:00-03","Tic","News","Chade","Dispositivos Móveis","Smartphone","1"
"2018-01-29 00:00:00-03","Tic","News","China","Dispositivos Móveis","Smartphone","4"
"2018-01-29 00:00:00-03","Tic","News","Colômbia","Dispositivos Móveis","Smartphone","1"
"2018-01-29 00:00:00-03","Tic","News","Coréia do Norte","Dispositivos Móveis","Smartphone","1"
"2018-01-29 00:00:00-03","Tic","News","Coréia do Sul","Dispositivos Móveis","Smartphone","2"
"2018-01-29 00:00:00-03","Tic","News","Emirados Árabes Unidos","Dispositivos Móveis","Smartphone","1"
"2018-01-29 00:00:00-03","Tic","News","Espanha","Dispositivos Móveis","Smartphone","2"
"2018-01-29 00:00:00-03","Tic","News","Estados Unidos","Dispositivos Móveis","Smartphone","3"
"2018-01-29 00:00:00-03","Tic","News","Filipinas","Dispositivos Móveis","Smartphone","1"
"2018-01-29 00:00:00-03","Tic","News","Finlândia","Dispositivos Móveis","Smartphone","1"
"2018-01-29 00:00:00-03","Tic","News","Gana","Dispositivos Móveis","Smartphone","1"
"2018-01-29 00:00:00-03","Tic","News","Holanda","Dispositivos Móveis","Smartphone","1"
"2018-01-29 00:00:00-03","Tic","News","Hong Kong","Dispositivos Móveis","Smartphone","1"
"2018-01-29 00:00:00-03","Tic","News","Indonésia","Dispositivos Móveis","Smartphone","1"
"2018-01-29 00:00:00-03","Tic","News","Iraque","Dispositivos Móveis","Smartphone","1"
"2018-01-29 00:00:00-03","Tic","News","Irã","Dispositivos Móveis","Smartphone","2"
"2018-01-29 00:00:00-03","Tic","News","Islândia","Dispositivos Móveis","Smartphone","1"
"2018-01-29 00:00:00-03","Tic","News","Iêmen","Dispositivos Móveis","Smartphone","1"
"2018-01-29 00:00:00-03","Tic","News","Japão","Dispositivos Móveis","Smartphone","1"
"2018-01-29 00:00:00-03","Tic","News","Kuait","Dispositivos Móveis","Smartphone","1"
"2018-01-29 00:00:00-03","Tic","News","Luxemburgo","Dispositivos Móveis","Smartphone","1"
"2018-01-29 00:00:00-03","Tic","News","Líbia","Dispositivos Móveis","Smartphone","1"
"2018-01-29 00:00:00-03","Tic","News","Malta","Dispositivos Móveis","Smartphone","1"
"2018-01-29 00:00:00-03","Tic","News","Noruega","Dispositivos Móveis","Smartphone","1"
"2018-01-29 00:00:00-03","Tic","News","Níger","Dispositivos Móveis","Smartphone","1"
"2018-01-29 00:00:00-03","Tic","News","Reino Unido","Dispositivos Móveis","Smartphone","1"
"2018-01-29 00:00:00-03","Tic","News","Rússia","Dispositivos Móveis","Smartphone","2"
"2018-01-29 00:00:00-03","Tic","News","Sudão","Dispositivos Móveis","Smartphone","1"
"2018-01-29 00:00:00-03","Tic","News","Suécia","Dispositivos Móveis","Smartphone","1"
"2018-01-29 00:00:00-03","Tic","News","Tailândia","Dispositivos Móveis","Smartphone","1"
"2018-01-29 00:00:00-03","Tic","News","Ucrânia","Dispositivos Móveis","Smartphone","1"
"2018-01-29 00:00:00-03","Tic","News","Vietnã","Dispositivos Móveis","Smartphone","1"
"2018-01-29 00:00:00-03","Tic","News","África do Sul","Dispositivos Móveis","Smartphone","1"
"2018-01-29 00:00:00-03","Tic","News","Índia","Dispositivos Móveis","Smartphone","2"
"2018-01-29 00:00:00-03","Tic","News","Afeganistão","Empreendedorismo","E-Commerce","1"
"2018-01-29 00:00:00-03","Tic","News","Alemanha","Empreendedorismo","E-Commerce","1"
"2018-01-29 00:00:00-03","Tic","News","Andorra","Empreendedorismo","E-Commerce","1"
"2018-01-29 00:00:00-03","Tic","News","Arábia Saudita","Empreendedorismo","E-Commerce","1"
"2018-01-29 00:00:00-03","Tic","News","Bahrein","Empreendedorismo","E-Commerce","1"
"2018-01-29 00:00:00-03","Tic","News","Bangladesh","Empreendedorismo","E-Commerce","1"
"2018-01-29 00:00:00-03","Tic","News","Belarus","Empreendedorismo","E-Commerce","1"
"2018-01-29 00:00:00-03","Tic","News","Bermudas","Empreendedorismo","E-Commerce","1"
"2018-01-29 00:00:00-03","Tic","News","Brasil","Empreendedorismo","E-Commerce","4"
"2018-01-29 00:00:00-03","Tic","News","Catar","Empreendedorismo","E-Commerce","1"
"2018-01-29 00:00:00-03","Tic","News","Chade","Empreendedorismo","E-Commerce","1"
"2018-01-29 00:00:00-03","Tic","News","China","Empreendedorismo","E-Commerce","1"
"2018-01-29 00:00:00-03","Tic","News","Coréia do Norte","Empreendedorismo","E-Commerce","1"
"2018-01-29 00:00:00-03","Tic","News","Coréia do Sul","Empreendedorismo","E-Commerce","1"
"2018-01-29 00:00:00-03","Tic","News","Emirados Árabes Unidos","Empreendedorismo","E-Commerce","1"
"2018-01-29 00:00:00-03","Tic","News","Estados Unidos","Empreendedorismo","E-Commerce","1"
"2018-01-29 00:00:00-03","Tic","News","Filipinas","Empreendedorismo","E-Commerce","1"
"2018-01-29 00:00:00-03","Tic","News","Gana","Empreendedorismo","E-Commerce","1"
"2018-01-29 00:00:00-03","Tic","News","Holanda","Empreendedorismo","E-Commerce","1"
"2018-01-29 00:00:00-03","Tic","News","Indonésia","Empreendedorismo","E-Commerce","1"
"2018-01-29 00:00:00-03","Tic","News","Iraque","Empreendedorismo","E-Commerce","1"
"2018-01-29 00:00:00-03","Tic","News","Irã","Empreendedorismo","E-Commerce","1"
"2018-01-29 00:00:00-03","Tic","News","Islândia","Empreendedorismo","E-Commerce","1"
"2018-01-29 00:00:00-03","Tic","News","Iêmen","Empreendedorismo","E-Commerce","1"
"2018-01-29 00:00:00-03","Tic","News","Kuait","Empreendedorismo","E-Commerce","1"
"2018-01-29 00:00:00-03","Tic","News","Luxemburgo","Empreendedorismo","E-Commerce","1"
"2018-01-29 00:00:00-03","Tic","News","Líbia","Empreendedorismo","E-Commerce","1"
"2018-01-29 00:00:00-03","Tic","News","Malta","Empreendedorismo","E-Commerce","1"
"2018-01-29 00:00:00-03","Tic","News","Noruega","Empreendedorismo","E-Commerce","1"
"2018-01-29 00:00:00-03","Tic","News","Níger","Empreendedorismo","E-Commerce","1"
"2018-01-29 00:00:00-03","Tic","News","Reino Unido","Empreendedorismo","E-Commerce","1"
"2018-01-29 00:00:00-03","Tic","News","Rússia","Empreendedorismo","E-Commerce","1"
"2018-01-29 00:00:00-03","Tic","News","Sudão","Empreendedorismo","E-Commerce","1"
"2018-01-29 00:00:00-03","Tic","News","Suécia","Empreendedorismo","E-Commerce","1"
"2018-01-29 00:00:00-03","Tic","News","Tailândia","Empreendedorismo","E-Commerce","1"
"2018-01-29 00:00:00-03","Tic","News","Ucrânia","Empreendedorismo","E-Commerce","1"
"2018-01-29 00:00:00-03","Tic","News","Vietnã","Empreendedorismo","E-Commerce","1"
"2018-01-29 00:00:00-03","Tic","News","África do Sul","Empreendedorismo","E-Commerce","1"
"2018-01-29 00:00:00-03","Tic","News","Índia","Empreendedorismo","E-Commerce","1"
"2018-01-29 00:00:00-03","Tic","News","Estados Unidos","Empreendedorismo","Startup Companies","1"
"2018-01-29 00:00:00-03","Tic","News","Brasil","Plataformas Abertas Hardware","Arduino","1"
"2018-01-29 00:00:00-03","Tic","News","Brasil","Plataformas Abertas Hardware","Raspberry Pi","1"
"2018-01-29 00:00:00-03","Tic","News","Brasil","Sistemas Distribuidos","Computação em Nuvem","1"
"2018-01-29 00:00:00-03","Tic","News","Estados Unidos","Sistemas Distribuidos","Computação em Nuvem","1"
"2018-01-29 00:00:00-03","Tic","News","Coréia do Sul","Sistemas Distribuidos","Dispositivos Móveis","1"
"2018-01-29 00:00:00-03","Tic","News","Brasil","Sistemas Distribuidos","IoT","12"
"2018-01-29 00:00:00-03","Tic","News","Canadá","Sistemas Distribuidos","IoT","1"
"2018-01-29 00:00:00-03","Tic","News","Chade","Sistemas Distribuidos","IoT","1"
"2018-01-29 00:00:00-03","Tic","News","China","Sistemas Distribuidos","IoT","1"
"2018-01-29 00:00:00-03","Tic","News","Espanha","Sistemas Distribuidos","IoT","1"
"2018-01-29 00:00:00-03","Tic","News","Estados Unidos","Sistemas Distribuidos","IoT","1"
"2018-01-29 00:00:00-03","Tic","News","Índia","Sistemas Distribuidos","IoT","1"
"2018-01-29 00:00:00-03","Tic","News","Austrália","TIC","Banco de Dados","1"
"2018-01-29 00:00:00-03","Tic","News","Brasil","TIC","Banco de Dados","2"
"2018-01-29 00:00:00-03","Tic","News","Canadá","TIC","Banco de Dados","1"
"2018-01-29 00:00:00-03","Tic","News","Espanha","TIC","Banco de Dados","1"
"2018-01-29 00:00:00-03","Tic","News","Estados Unidos","TIC","Banco de Dados","2"
"2018-01-29 00:00:00-03","Tic","News","Grã-Bretanha","TIC","Banco de Dados","1"
"2018-01-29 00:00:00-03","Tic","News","Nepal","TIC","Banco de Dados","1"
"2018-01-29 00:00:00-03","Tic","News","Brasil","TIC","Empreendedorismo","3"
"2018-01-29 00:00:00-03","Tic","News","Estados Unidos","TIC","Empreendedorismo","2"
"2018-01-29 00:00:00-03","Tic","News","Irã","TIC","Empreendedorismo","2"
"2018-01-29 00:00:00-03","Tic","News","Brasil","TIC","Inteligência Artificial","2"
"2018-01-29 00:00:00-03","Tic","News","China","TIC","Inteligência Artificial","1"
"2018-01-29 00:00:00-03","Tic","News","Colômbia","TIC","Inteligência Artificial","1"
"2018-01-29 00:00:00-03","Tic","News","Estados Unidos","TIC","Inteligência Artificial","3"
"2018-01-29 00:00:00-03","Tic","News","Reino Unido","TIC","Inteligência Artificial","1"
"2018-01-29 00:00:00-03","Tic","News","Taiwan","TIC","Inteligência Artificial","1"
"2018-01-29 00:00:00-03","Tic","News","Brasil","TIC","Marketing Digital","2"
"2018-01-29 00:00:00-03","Tic","News","Alemanha","TIC","Redes de Computadores","1"
"2018-01-29 00:00:00-03","Tic","News","Brasil","TIC","Redes de Computadores","1"
"2018-01-29 00:00:00-03","Tic","News","Canadá","TIC","Robótica","2"
"2018-01-29 00:00:00-03","Tic","News","Chade","TIC","Robótica","1"
"2018-01-29 00:00:00-03","Tic","News","China","TIC","Robótica","1"
"2018-01-29 00:00:00-03","Tic","News","Estados Unidos","TIC","Robótica","1"
"2018-01-29 00:00:00-03","Tic","News","México","TIC","Robótica","1"
"2018-01-29 00:00:00-03","Tic","News","Índia","TIC","Robótica","1"
"2018-01-29 00:00:00-03","Tic","News","Brasil","TIC","Sistemas Operacionais","2"
"2018-01-29 00:00:00-03","Tic","News","Irã","TIC","Sistemas Operacionais","1"
"2018-01-29 00:00:00-03","Tic","News","Líbano","TIC","Sistemas Operacionais","1"
"2018-01-29 00:00:00-03","Tic","Twitter","Brasil","Banco de Dados","Big Data","1"
"2018-01-29 00:00:00-03","Tic","Twitter","China","Sistemas Distribuidos","IoT","1"
"2018-02-05 00:00:00-03","Agroalimentar","News","Austrália","Agroalimentar","Processos","1"
"2018-02-05 00:00:00-03","Agroalimentar","News","Tailândia","Agroalimentar","Processos","1"
"2018-02-05 00:00:00-03","Agroalimentar","News","Brasil","Produtos e Embalagens","Produtos Naturais e organicos","1"
"2018-02-05 00:00:00-03","Agroalimentar","News","Irã","Produtos e Embalagens","Produtos Naturais e organicos","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","Canadá","Automacao","Big Data","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","Cingapura","Automacao","Big Data","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","Geórgia","Automacao","Big Data","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","Afeganistão","Automacao","Computacao em Nuvem","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","Austrália","Automacao","Computacao em Nuvem","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","Brasil","Automacao","Computacao em Nuvem","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","Canadá","Automacao","Computacao em Nuvem","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","China","Automacao","Computacao em Nuvem","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","Espanha","Automacao","Computacao em Nuvem","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","Estados Unidos","Automacao","Computacao em Nuvem","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","Iraque","Automacao","Computacao em Nuvem","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","Itália","Automacao","Computacao em Nuvem","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","Rússia","Automacao","Computacao em Nuvem","2"
"2018-02-05 00:00:00-03","BensDeCapital","News","Síria","Automacao","Computacao em Nuvem","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","Ucrânia","Automacao","Computacao em Nuvem","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","Austrália","Automacao","Internet das coisas","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","Brasil","Automacao","Internet das coisas","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","China","Automacao","Internet das coisas","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","Espanha","Automacao","Internet das coisas","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","Itália","Automacao","Internet das coisas","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","Rússia","Automacao","Internet das coisas","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","Cingapura","Automacao","Manufatura digital","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","Coréia do Sul","Automacao","Manufatura digital","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","França","Automacao","Manufatura digital","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","Haiti","Automacao","Manufatura digital","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","Austrália","Bens de Capital","Automacao","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","Brasil","Bens de Capital","Automacao","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","Canadá","Bens de Capital","Automacao","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","China","Bens de Capital","Automacao","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","Cingapura","Bens de Capital","Automacao","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","Espanha","Bens de Capital","Automacao","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","Geórgia","Bens de Capital","Automacao","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","Haiti","Bens de Capital","Automacao","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","Itália","Bens de Capital","Automacao","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","Rússia","Bens de Capital","Automacao","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","Alemanha","Bens de Capital","Manufatura aditiva","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","Arábia Saudita","Bens de Capital","Manufatura aditiva","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","Austrália","Bens de Capital","Manufatura aditiva","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","Cingapura","Bens de Capital","Manufatura aditiva","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","França","Bens de Capital","Manufatura aditiva","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","Marrocos","Bens de Capital","Manufatura aditiva","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","País de Gales","Bens de Capital","Manufatura aditiva","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","Reino Unido","Bens de Capital","Manufatura aditiva","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","Suécia","Bens de Capital","Manufatura aditiva","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","Arábia Saudita","Bens de Capital","Modelagem e simulacao","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","Marrocos","Bens de Capital","Modelagem e simulacao","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","Portugal","Bens de Capital","Modelagem e simulacao","1"
"2018-02-05 00:00:00-03","BensDeCapital","News","Reino Unido","Bens de Capital","Modelagem e simulacao","1"
